50,0.00000000025401014433483669004792053773388711721103295749619451433498644251389988580860027,0.00000000025401014433483669004792053773388711721103295749619451433498644251389988578581593,0.00000000025401014433483669004792053773388711721103295749619451433498644251389988579670446,-0.000000000037416125097997188433961889765410106231424147536904603485166600412040911265508008,-0.000000000037416125097997188433961889765410106231424147536904603485166600412108876061272565,-0.000000000037416125097997188433961889765410106231424147536904603485166600412176803388505142,0.00080839363338029296920298888583889811329647010056525133060098883079455697428090616,0.0008083936333802929692029888858388981132964701005652513306009888307945569743241073,0.00080839363338029296920298888583889811329647010056525133060098883079455697432408701,-0.000032708867332091705028861339544287974685612021022588348312784446933876227032088832,-0.000032708867332091705028861339544287974685612021022588348312784446933876227192750651,-0.000032708867332091705028861339544287974685612021022588348312784446933876227192750734,0.00000075153164936069724573791120550147396055045114765872978292110523760564482559783691,0.00000075153164936069724573791120550147396055045114765872978292110523760564482559783641,0.00000075153164936069724573791120550147396055045114765872978292110523760564489356601806
60,0.00000000033823319936885775737518469297974384890944783371016857288380465692572353057413158,0.00000000033823319936885775737518469297974384890944783371016857288380465692572353058496329,0.00000000033823319936885775737518469297974384890944783371016857288380465692572353059199393,-0.00000000002681605219883877514944242407134009607157390041882852626194509105193123294439562,-0.000000000026816052198838775149442424071340096071573900418828526261945091051975065671793827,-0.00000000002681605219883877514944242407134009607157390041882852626194509105201887588232409,0.0010660009625287067906001746640196413990549317357545804224138382679087915028738987,0.0010660009625287067906001746640196413990549317357545804224138382679087915031191981,0.0010660009625287067906001746640196413990549317357545804224138382679087915031192198,-0.000022646419142878936522515376197884680552144077859630243104864457093018106576789442,-0.00002264641914287893652251537619788468055214407785963024310486445709301810695594188,-0.000022646419142878936522515376197884680552144077859630243104864457093018106955941771,0.00000098143451086419053000808504382566336005552288971722289179915080076110550299366659,0.000000981434510864190530008085043825663360055522889717222891799150800761105502993666,0.00000098143451086419053000808504382566336005552288971722289179915080076110554682029834
70,0.00000000044560610160371040139372764006618679559763084101534827702304291401294934674796234,0.00000000044560610160371040139372764006618679559763084101534827702304291401294934677233292,0.00000000044560610160371040139372764006618679559763084101534827702304291401294934678152796,-0.00000000001921866894829307372956576019849176661254840827602996287470418060841379894048082,-0.000000000019218668948293073729565760198491766612548408276029962874704180608471042680415125,-0.000000000019218668948293073729565760198491766612548408276029962874704180608528327870257502,0.0013972762483459039812656588860878532780085698590522576558933019421832307212927175,0.0013972762483459039812656588860878532780085698590522576558933019421832307214081276,0.0013972762483459039812656588860878532780085698590522576558933019421832307214082262,-0.000015554586629492693411468956719203169131875688152341888129453035988834885747850538,-0.000015554586629492693411468956719203169131875688152341888129453035988834885769301235,-0.000015554586629492693411468956719203169131875688152341888129453035988834885769301136,0.0000012816463500570640382950001422939936700155615662130360376128121906464807988457171,0.0000012816463500570640382950001422939936700155615662130360376128121906464807988457203,0.0000012816463500570640382950001422939936700155615662130360376128121906464808560883318
80,0.00000000058384584398494429204579951253537830008101831160010229943588846244804966998141625,0.00000000058384584398494429204579951253537830008101831160010229943588846244804967002823203,0.00000000058384584398494429204579951253537830008101831160010229943588846244804967005502866,-0.000000000013773512640496403679878372788626081886039277214406113405788262618201539843167128,-0.000000000013773512640496403679878372788626081886039277214406113405788262618368823836849197,-0.000000000013773512640496403679878372788626081886039277214406113405788262618536106205485409,0.0018258617524652528099038559315581785610207746096523241780500524608887952478561946,0.0018258617524652528099038559315581785610207746096523241780500524608887952479782589,0.0018258617524652528099038559315581785610207746096523241780500524608887952479782479,-0.000010589897726579641752631077848776069843803748194925614229319296171791819956712452,-0.000010589897726579641752631077848776069843803748194925614229319296171791819741323787,-0.000010589897726579641752631077848776069843803748194925614229319296171791819741323855,0.0000016736651603998279526270325744396997379862125458858944804375039299085240463328274,0.0000016736651603998279526270325744396997379862125458858944804375039299085240463328281,0.0000016736651603998279526270325744396997379862125458858944804375039299085242136199511
90,0.00000000076243065879859265310957498238818664707394992177079937441800492979450911200922123,0.00000000076243065879859265310957498238818664707394992177079937441800492979450911217787497,0.00000000076243065879859265310957498238818664707394992177079937441800492979450911222689745,-0.0000000000098709597814300519202832764203211043877638073856011452572540918043083367273526703,-0.0000000000098709597814300519202832764203211043877638073856011452572540918046144130502021466,-0.0000000000098709597814300519202832764203211043877638073856011452572540918049204438594329801,0.0023810057278769188663713086644374337527066611684224455733152487133598097678379852,0.0023810057278769188663713086644374337527066611684224455733152487133598097682791778,0.0023810057278769188663713086644374337527066611684224455733152487133598097682791045,-0.000007140004144005045322640878104975620620635322211300676468098974431016841887264667,-0.0000071400041440050453226408781049756206206353222113006764680989744310168414108036488,-0.0000071400041440050453226408781049756206206353222113006764680989744310168414108035727,0.0000021855612734870540032810268388618294526926205651121655433025495172179419417224645,0.0000021855612734870540032810268388618294526926205651121655433025495172179419417224608,0.0000021855612734870540032810268388618294526926205651121655433025495172179422478151405
100,0.00000000099294940118783385358860642685818212269462991563593914311526811830249467038251652,0.00000000099294940118783385358860642685818212269462991563593914311526811830249467034968288,0.00000000099294940118783385358860642685818212269462991563593914311526811830249467042956168,-0.0000000000070740382678897991463896252845564207555267730013614204189790238841184717401604222,-0.0000000000070740382678897991463896252845564207555267730013614204189790238846170971719659641,-0.0000000000070740382678897991463896252845564207555267730013614204189790238851157124609149059,0.0030986201373383523737894915592457637493221828334257997331220965649518032307925872,0.0030986201373383523737894915592457637493221828334257997331220965649518032308468871,0.0030986201373383523737894915592457637493221828334257997331220965649518032308469006,-0.0000047622153293116666701790912253503853304562294660537687699548016602273819529829676,-0.0000047622153293116666701790912253503853304562294660537687699548016602273817679114401,-0.0000047622153293116666701790912253503853304562294660537687699548016602273817679115336,0.0000028539863097455141256706814676150199081290368313899558675246324049526063297809113,0.0000028539863097455141256706814676150199081290368313899558675246324049526063297809111,0.0000028539863097455141256706814676150199081290368313899558675246324049526068283847352
"{'distance': [0.167, 0.333, 0.5, 0.667, 0.833], 'solute_4': [15.0, -20.0, 15.0, -20.0, 15.0], 'solute_3': [8.0, -10.0, 8.0, -10.0, 8.0], 'solute_2': [8.0, -2.0, 8.0, -2.0, 8.0], 'solute_1': [15.0, -20.0, 15.0, -20.0, 15.0]}","{'solute_4i': '1.0 fM', 'solute_3i': '1.0 M', 'solute_1e': '1.0 fM', 'solute_2i': '1.0 fM', 'solute_3e': '1.0 M', 'solute_1i': '1.0 M', 'solute_2e': '1.0 M', 'solute_4e': '1.0 mM'}"
voltage,current,solute_4,solute_3,solute_2,solute_1
-150,-0.00000020655134221542868964263187416158089670791135530725474209203253972453010226007266,-0.000000028964697142727512852375404265713441893342368237024951790292576608046573703712334,-0.63799806541951498702399752901908654455766951560141925459989326874990271735073691,-0.013338068415334003702411490584314021998952415465673677543415592553044704756454731,0.0000000035744846798345318616222705363216619532706930084705385741420037525375919007132332
-140,-0.00000012178950424993696240231415794663251274509505334763157661997898888619101895009247,-0.000000020791139898376861656599694075286838237863268596272379760216939854706979438436824,-0.37494570085332278182074554187000569768430135881743536270070596951970841875971956,-0.010342695778593363262841616477234058998145871920171515905826358897859888383195751,0.0000000046752151037845967947245636697890186852319850348306463648541382746408794632722056
-130,-0.000000071877732291547644591953037016260936597922925701753434592532971018411891103339553,-0.000000014921039897889059862723064662021950886117209097389274809443892750974431935709151,-0.22030495331945582383508376527931482082360588097276164587486639689521658976523502,-0.0080650737606486098978484163747329267807157289618698838696460853405983762848103036,0.0000000061136469933821002201495124680046301651349513064811840939715122094840004649184716
-120,-0.000000042472586135185090485566409357709477871613664567441297169278465131118974092302562,-0.000000010706368130248379824657465835116834478797004322224114941569008252539307399327969,-0.12941751725605356708359530653031748687092780148637376372183388453337140511257954,-0.0062872312871904987324153084626453137733463860146290232854189948227633006184118219,0.0000000079932040031966569888117577275935466775897762402304334628486607245941797390866193
-110,-0.000000025135737679136830842226547092723505236691539681605144957014235322006954902694841,-0.0000000076809873261657539215113617711124739203663674456335193340401560311008063616095949,-0.076010473922593177276108936000108596458729478356620412704918083119078663294119479,-0.00488129807546548745127207391423021232549883119811309244219096292102276773419412,0.000000010448956812197707144946682949975608999786017516447605548631938828458209704961309
-100,-0.000000014903454870430977555369241444882321898156750436615092457937371755402088412843701,-0.000000005509752316031416098255278863334714126423609625024582341811641816906784875207823,-0.044632318435580194572358973751117629493430628164698793100787188620040743262145085,-0.0037656899925637494924085741119724769774641470851153270548189451223785067566042639,0.000000013657303213886773032383067033918674466729001734884651062800927695644706282041537
-90,-0.0000000088558190541342087065545684319941792747243675942641226985373781197060250999613189,-0.0000000039517966995496599882424279338667936862005960713773359240247961199388108674756765,-0.026198367793726587648389346658225474155191123060291306854330248206525665949620687,-0.002883065534585156973041410378162979305330696974869377754756106119633222148174483,0.000000017848608498574780970005737136421609581198302857482391857488537725439096303794072
-80,-0.0000000052748381883105682473385642717208257021869529156599449996122680194833471171485738,-0.000000002834073080819436723277107463936658434851328201788461519736200829353611632683558,-0.015368569441061193713560484184287194339122241919864272568566161983351241985697791,-0.0021894853826040191853178878095722070206048494810181810355901034128538573096604037,0.000000023323711327630030016355495500352851423094541863110066358620991782943925154256801
-70,-0.0000000031492648317839403380908315153011255237935866789623045496132545753153659965054227,-0.0000000020322965508683643205536476081249739130201864855357155059806150452253278577253665,-0.0090045709759234971804673370538720677210322674391208466358970726161305867125179027,-0.0016492492501060972847774391692742390986857063994717406148511052398970272956483176,0.000000030475477066896076086310210402239243089718481724520025198823820641004618039680676
-60,-0.0000000018834301611550686955159947772354141891555290118629214794460078313413397352484625,-0.000000001457228492165606913215272983720541341076467376732467231385767296688072780843684,-0.005262153896641256499792134945088074774392597787502946804280906876891995358510069,-0.0012325129623682884593486470776686701666031768061337857171985924666380469866489373,0.000000039816941928988602267993012592786931212018204012613951221909872949016750919487186
-50,-0.0000000011260733522582281293819267951877406698760841387173279947584822056402076941828561,-0.0000000010448094876134815553383160375033460366864981457087233341074383525957911998413599,-0.0030575483685003500991117489386825976670296082376968737100484618244383275672764305,-0.00091417824094672536664001410490209000583064830890731636688545518631181893348529882,0.000000052018063137655674367393064481012455448646261741571314957478227402893843651934892
-40,-0.00000000066971757044621225994791378974014371870343078211442142558842295682544513170793645,-0.00000000074906454340319507854292085712607836704939179504730925859849692841284265874495297,-0.0017536745964221051473938678954105402770087776955702221113912975648403979554236567,-0.00067329514431944001721821043371622635272446596706433168786321117314539630936173995,0.000000067953706443006804858805180801027186847312003349189186114205098015889346693507116
-30,-0.00000000039150543894126026037326332879454961459530664657596588088738479906369248677532281,-0.00000000053700382068841829381770163635965443601864883076170706289948083746094163277849727,-0.00097570445897220097588492818086288916335843437358192974827375280361875983073963154,-0.00049262225332862723135107433832243725246652760727279483529748382196692690940199742,0.000000088766306776121288811146535391867907427210016879632363467549290112593847001824696
-20,-0.00000000021839244657152977717573999731079242320466418210069314391899973665735446695061753,-0.00000000038495894574902691606264596208557840769708028274187803069819291259409224173842351,-0.00050263778692251992905587109737665288941429126497121786201758480524863962945654447,-0.00035820466673177859961583764534327899336420267950079099308610155187694797523646943,0.00000011594768820111644489103069607023869713694239601419152538492195723259829465301631
-10,-0.00000000010664760535105347020098093410332217459948710104282899178208230685797450991726019,-0.00000000027595158624034921396438130357485684208770676993891744718987071442638637957951789,-0.00020354094083432105399181140957119136905611668841574376898714889173464927774618268,-0.00025893612338886179208379600849399616021021872375536648032690532374499045310641106,0.00000015144590075769320810006130458408383505381632204569575662105066612110292030915446
0,-0.000000000029755785478240496602169238365963360111217758038216495147226888709259013233444611,-0.00000000019780397564428570169345699762510275750428759680062730053246586308973479279155429,-0.000000010321928489488324394497658373802118128275135108595884661962611031625943301326038,-0.00018611625016987625903823854254013114290707467196592997650655256358703218964727536,0.00000019780472240514627224516929915515068334809194569000045336175197429042866766180959
10,0.000000000028748629067545670270554916863426291508709098554078588145680519556462915945481655,-0.0000000001417825213465520972725657033236827549860362975895455177336017990362608227121326,0.00015598200273766700592972094520189795269092927907559295613135091413511114952380697,-0.00013302594191175304770011703349650058263232494687608888850129772993739118820996946,0.00000025834581217203802375398148163531517352504092114062340369044048760616056183567238
20,0.000000000079557406846144399682943286620972764059710168172413845405787429403950993008965759,-0.00000000010162430512961470680599109853171068910390491058465295194250093698002733991122782,0.00029523958599707044583082997475629071143504029452692116578058703889387807578888616,-0.000094540856970571833288279546028216717407751538272798532817567835667911378028838667,0.00000033740655300350286071863237324181709444285037711181783533393833681940652749827463
30,0.00000000013017524345090261329673380272631586534074462983869204041747376313391523902956888,-0.000000000072838521963976301252724784770318377767436449933552207016977087548678951878437261,0.00043924667688495740554741207319324274892371497267755274658009182660385803698674125,-0.000066795035013114289848867425341295165675068537926030252024054259855547354029174626,0.00000044065060797251873000064003536355167846090489413483475893734750560257635950126593
40,0.00000000018652749510315822156907104986718800083637368759860128361542569969279049508883292,-0.000000000052205291016061450210118914327214795357077738960629501720641053965394417720070643,0.00060504463716302398626955487162913762277596507781350241845880274695761573928771453,-0.000046898751330922641312342849145842086832508709102220312618194103696580274879476064,0.00000057547341643812018272225179870693827527115528819032330547565022582493700052622922
50,0.00000000025401014433483669004792053773388711721103295749619451433498644251389988578581593,-0.000000000037416125097997188433961889765410106231424147536904603485166600412108876061272565,0.0008083936333802929692029888858388981132964701005652513306009888307945569743241073,-0.000032708867332091705028861339544287974685612021022588348312784446933876227192750651,0.00000075153164936069724573791120550147396055045114765872978292110523760564482559783641
60,0.00000000033823319936885775737518469297974384890944783371016857288380465692572353058496329,-0.000000000026816052198838775149442424071340096071573900418828526261945091051975065671793827,0.0010660009625287067906001746640196413990549317357545804224138382679087915031191981,-0.00002264641914287893652251537619788468055214407785963024310486445709301810695594188,0.000000981434510864190530008085043825663360055522889717222891799150800761105502993666
70,0.00000000044560610160371040139372764006618679559763084101534827702304291401294934677233292,-0.000000000019218668948293073729565760198491766612548408276029962874704180608471042680415125,0.0013972762483459039812656588860878532780085698590522576558933019421832307214081276,-0.000015554586629492693411468956719203169131875688152341888129453035988834885769301235,0.0000012816463500570640382950001422939936700155615662130360376128121906464807988457203
80,0.00000000058384584398494429204579951253537830008101831160010229943588846244804967002823203,-0.000000000013773512640496403679878372788626081886039277214406113405788262618368823836849197,0.0018258617524652528099038559315581785610207746096523241780500524608887952479782589,-0.000010589897726579641752631077848776069843803748194925614229319296171791819741323787,0.0000016736651603998279526270325744396997379862125458858944804375039299085240463328281
90,0.00000000076243065879859265310957498238818664707394992177079937441800492979450911217787497,-0.0000000000098709597814300519202832764203211043877638073856011452572540918046144130502021466,0.0023810057278769188663713086644374337527066611684224455733152487133598097682791778,-0.0000071400041440050453226408781049756206206353222113006764680989744310168414108036488,0.0000021855612734870540032810268388618294526926205651121655433025495172179419417224608
100,0.00000000099294940118783385358860642685818212269462991563593914311526811830249467034968288,-0.0000000000070740382678897991463896252845564207555267730013614204189790238846170971719659641,0.0030986201373383523737894915592457637493221828334257997331220965649518032308468871,-0.0000047622153293116666701790912253503853304562294660537687699548016602273817679114401,0.0000028539863097455141256706814676150199081290368313899558675246324049526063297809111
"{'distance': [0.167, 0.333, 0.5, 0.667, 0.833], 'solute_4': [15.0, -20.0, 15.0, -20.0, 15.0], 'solute_3': [8.0, -10.0, 8.0, -10.0, 8.0], 'solute_2': [8.0, -2.0, 8.0, -2.0, 8.0], 'solute_1': [15.0, -20.0, 15.0, -20.0, 15.0]}","{'solute_4i': '1.0 fM', 'solute_3i': '1.0 M', 'solute_1e': '1.0 fM', 'solute_2i': '1.0 fM', 'solute_3e': '1.0 M', 'solute_1i': '1.0 M', 'solute_2e': '1.0 M', 'solute_4e': '1.0 mM'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,21606083557.831316493059658516524592960351714179654428111781992682036627700966632,0.00000000068509300867020847477645095293441621825901803952091497693336378925796977785311129,21606083557.831316492374565507854384485575263226720011893522974642515712724033269,31537445696270561141.994633345371978515983078684997909654495836552674233745218582,43212167115.662632986119317033049185920703428359308856223563985364073255401933265,9.6823525738527201061572178679713999041263844245452370411833715827601338350194198e-77,1.3278109153457708611531515989055614340590850560320782629473944085384209897362232e-76,7.4023162966924587062856099736985385902155063029697352416798208843118252879375083e-77,4.8380223895490733471663619259893320092813320415087039012352176069164083077909821e-77,5.4391436031175338179403681117746433813272556140564141329392862234030426328424142e-83,0.078807820090634403734749843138125214980010582909067541504548846689298056174185001,-4.8885041193426808626053897105600223010565687153540485142353580678736253494554443e-77,7.6981322664843877024424523395847261160495030601456832801325183290154778399818114e-77,1.4357815278732154538847328802330867334170264281851524598243507816337127986652534e-76
-140,19306248135.138165173623972128286747990822631539821122685158714118416359218207322,0.00000000073242035757918647352686032433097048689893736706149920367553118176637666697289578,19306248135.138165172891551770707561517295771215490152198259776751354860014531791,26359518731769887815.263104666450798684125652689891804177370673622646231415718359,38612496270.276330347247944256573495981645263079642245370317428236832718436414644,1.448538320858857568967183869998754936020138075602770262872193936074222789942794e-76,9.761495474544586826969440399903217750094000192197207723456754284283760665501994e-77,1.0726554629762766999234369739991603465107289332042676825859747906009722964258093e-77,7.2649533087623653244841275823782904962014477387981855931747329111369983699023097e-77,3.2918982668467637472537925054285184370488675885443348940401904610668152950587282e-83,0.080607403315517797732948613047011536501553475346621836710360254029313340866404664,7.3000278119243905746997005797377026465611360561879116624773998646241807386185065e-77,8.5997846560878090896137364411954590110291941444903633134738993008951072465420663e-77,1.4658474051334315739022854539100242648696927068524402121901892206430555812364444e-76
-130,17270695770.974849120154744652846898093313843673750497264914959294856024164883752,0.00000000078301715738958270316753937996967568768980715506471729885212310788307566974886145,17270695770.974849119371727495457315390146304293780821577225152139791306866031629,22056599409075246482.349630569622250646202063047901568306712476303037575611257272,34541391541.949698240309489305693796186627687347500994529829918589712048329767504,8.4868006334975417592530735588115557471234123994534747765226101705252624854613498e-77,1.4957085953391459816549330763896005742806258284980247063168203819170495727502803e-76,3.7550188965255655482037033734630860265943313260599747239449796133113792224103368e-77,4.1907628918317386270021222966465658224971811987654029286604214545524196763516546e-77,6.0671556828560502756973010170791532473899947362084077167287373145622721337421354e-83,0.083663269150368774469659697100472303249788293221121634750302252239016646018821423,4.3276151546373501280025200580528957178775742691717818931044942370425240345035284e-77,1.5791528793666380486725877192599538797544496370992582979376730813685097440857764e-76,2.7381790846466783848059215675920655432727278241612799875311335213264865850367116e-76
-120,15468064259.276931099872632555368640022905218044366271847133242482253618327318403,0.00000000083710926713308193062019037292576171998354282989534022863590846813616839606536193,15468064259.276931099035523288235558092285027671440510127149699652358278098682494,18477951286158500582.941019470064025923295508837012156591440639489134713547590034,30936128518.553862199745265110737280045810436088732543694266484964507236654636806,1.1628791726044965524715080545718204233527358176454975331521722370784257186538368e-76,7.7725516995850001628477166765203596140044003279926532465213331231517326228461844e-77,1.0887224315291314692250457226391740598546668962235836861240151813114261775842654e-77,5.8501563614077300393315575282990290565453177186193429819927020918463773015343061e-77,3.2433885688600777325467213252781260556552436989360203332175841773104191957736701e-83,0.08818938223718537842077122686326581773413168964024623225500949426902787248010129,5.8352962477565965535362491898497965869586950131905040421355551038877609898536879e-77,1.4797377618667861767750091224738708991225983112113240118699415427190250073580785e-76,2.5686871569269782779163491799425138949610029626190947527359225151388170386338501e-76
-110,14373085183.538658694530599368191185701489396155054925589093130296096024669885153,0.00000000089493814855379091383320055108082044017667162453106641133772458630580528473947875,14373085183.538658693635661219637394787656195603974105148916458671564958258547428,16060422954106256726.72563858629145344964038328131674553684547221146972362279361,28746170367.077317389061198736382371402978792310109851178186260592192049339770306,3.0796582628801923332378712967235065632409779654397865605653838719242310607472622e-76,2.7145369038972855013455752038966453693427572312495229303383983957426588438425308e-77,4.1871526499199421589006473483804694158929473938713228213588429677881617592086873e-77,1.5384767573425128995471082669770864520320522942540559138836044782497862619171798e-76,2.4214570863278932566712749885459919302416461755920324927511314640001352881335113e-83,0.094449818394766802431311488185427255939757135346733626401213555492454151869521533,-1.5528757383384048340057220604519514140411834040021599685457591816426081445659471e-76,1.5951097644815603988939263822173089507093788212604962646878599148217442561349857e-76,2.1987833068275705055603037936066086884882584803451448902443734301581005320670111e-76
-100,13449818863.620028879575221192258533196289915004108533213245905090789044208359526,0.00000000095676194396920885620647219542607724180677198683754353911017715974100144080811128,13449818863.620028878618459248289324340083442808682455971439133103951500669249349,14057644065379841047.890346127692443252665718280422761012459906047223600864780164,26899637727.240057759150442384517066392579830008217066426491810181578088416719052,2.5537202462898751030178214514962841513960709220708323451241221702269276942558966e-76,4.6687770810025001868281464650744790116113518663284930764824073207164090140105044e-77,8.7282295340475266417699161390516366453061800682189138735142360605232031780439796e-77,1.2767287136810351597512893304591696368847921131808864693594217396455340272203441e-76,2.885120571397786305793046402032689265818603842730364504219952069194528004473557e-83,0.10276984546609933818519733980709875081038986153096147012695728770575847785580981,1.2852493015369002637338147888864594609276483863293859266807749300076938766847411e-76,2.0500275871883664422396379331432824317396928346312868463804996809569344807514299e-76,3.7688466119136353487100795466029114867719520714840278689820469978160248197696949e-76
-90,12585882203.858858794599323094421896252567758063873033413176799730434913923121244,0.0000000010228566285916004310456724718524414912416886628500056018956274848795182164699752,12585882203.858858793576466465830295821522085592020591921935111067584908321225616,12304639625974471065.373165778790208879176537411268704071270290977844346337574448,25171764407.717717589198646188843792505135516127746066826353599460869827846242488,6.5027021399762537188640680188689762959683691366480197158478602697828289012815779e-76,1.9485355302431840686027956390443401532330475822259359874959730954567885255885226e-76,3.4764668477613427334237262733610561938928798940936098356633975699552229433084156e-77,3.2541934488292992078902155949167349009808168803255669656198908247760930216291067e-76,1.0879683745144075533130560908755041258349424817421824109290855380298942653387692e-82,0.11354933790077602307510522736515518846098670351781963139330060779098668210051633,3.2689267258331423269756468202370576105034352773472141048770149054216608345667893e-76,3.7245155757302969130631574094755932985313855395865356369616869801629217546844129e-76,6.1566353139813545078354721562502886146477520457654993455545835358205413527246305e-76
-80,11777465900.712087075684082432487985571186285323390060304782124672538952066698823,0.0000000010935172424536211225480438241975071894902075783528200734681852154650037499098174,11777465900.712087074590565190034364448638241499192553115291917094186131993230638,10770260809318331056.75520580571868706400167069027552017457506433110745890609436,23554931801.424174151368164864975971142372570646780120609564249345077904133397647,5.3542009181247245138499911727557763043638364932664082415750069771391297763733638e-76,3.1683943386502743719386178396648965926531826337025607331305712106181021177852154e-76,8.5779488551483469034375734114860870134108046140317848033085728489498139080286602e-77,2.6778398271211975082822294945958894564397698760726993692349406400991913491373948e-76,1.152809173368473376135217187971637170355154592696790940617746672680633176423131e-82,0.12727909383235505996380697165797658002849723794805533967080023248549389483437579,2.6908652037967692927020132008650640770018199470692860878931141172969087582271445e-76,3.5796128217794026376179969250691073751664012999143636774387972374087835192865676e-76,6.4517069819571017317923677202820268274265285001438649592739910232119166509578188e-76
-70,11021005692.128417468373487050565975756822518279584716440496702430477592707372471,0.0000000011690592074373846689386748156472198485401681448473739272731842331355677440803508,11021005692.128417467204427843128591087883843463937496591956534285630218780099287,9427243395385265322.0484786698789961383710217149541748296525169542738676025599524,22042011384.256834936746974101131951513645036559169432880993404860955185414744942,6.7651446311023587191189520056805550606011866548361423601291272572798801801351753e-77,1.8377423009588028847765043000525178884715197430779341573984308449444144831625759e-77,2.5690582785221686978303859420346840066524171622061360150757608402097299672091254e-77,3.3691559800769391036990380890126378099839688518951341558592862822073862158661742e-77,7.1717496253002600559550079216853459331096936646241858635065913546487545622018076e-84,0.1445607237227682389245134226550539303374032303826511102939744124165686645680594,-3.4107294276710265437244799188555017206117097125453491965140415953510064706963466e-77,8.341701986677304505535472165879719233368125259423787981215195460584733264927429e-77,1.5566997731130092527851719126285810365611839611122435162821254468587747843902332e-76
-60,10313166660.448692526485674633891724705304769564478965402065631926662590371873039,0.0000000012498197352860589741555213154231714597464594606195736936252864296796103993195504,10313166660.448692525235854898605665731149248249055793942319172466043016678247752,8251723323994570318.9017089740866898665483837693297431582418055661645083016073321,20626333320.897385052971349267783449410609539128957930804131263853325180743746077,2.1512393223605003127528725828262578884679577681641340312913406998197813742865125e-76,1.6894504735903507298412050831603281660995675712928475459452619913517307714936498e-76,1.1766779038609270065925434236391283599042874263538883638940056715735779079378477e-76,1.075253608102453379978884225111820723224138350905616905662679264761053132185275e-76,5.2489397949858803430953618082243091342850522939815204596491262305478048023271704e-83,0.16613091259634696442372701695319179608041319633782396769473667944156917674306876,1.0800444097444349320556479137060096091932762356551800100246395169483910039125435e-76,1.2415814060394500703554764486594978944418254836191059623553300146749390971544889e-76,2.0222618751422542793515301157666463364930324415881321586322009526386317876131742e-76
-50,9650828550.1662691094244159681133301293439135255386674242925226994420356692231929,0.0000000013361593328832137756443294318542618364471900049972588484793085429240482078599591,9650828550.1662691080882566352301163536995840936844055878453326944447768207438844,7222812663622500872.5341979032781651718878834193698961493000459701726442402663353,19301657100.332538218848831936226660258687827051077334848585045398884071338446386,3.5549657640180201779486380388872170489344214498725640950615502322751326921141625e-76,1.9350415168758489988756294642587145289031788316565042978318735587846501008960813e-76,4.1006368259045386819888590769685829839273113809087795179626686632934954513954962e-77,1.7766668606980604721348622693102982484820951080509202106848023234227377449118387e-76,6.8541803690301501252352424339172837617656269731205964711395252422579207232738598e-83,0.19289102549625880463654262333641077499438110775418159391553073173403170161726541,1.7848224323646143129846384936922535779757378059268175689359163911152124430897417e-76,2.5547483713633757648315679267896266420809125538197021225567834771681750067113336e-76,4.7390928952600376930736958546508238263392427393007663708051182751505673126314077e-76
-40,9031072036.2614402284020985646951120867222247133629416742235466347892194359783593,0.0000000014284634115193340298096136107177371162870407721691337657217484186104367955306888,9031072036.2614402269736351531757780569126111026452045579365058626200856702566109,6322228461319750138.288897240611720238660556032852318055849223999355442641622795,18062144072.522880456804197129390224173444449426725883348447093269578438871956719,4.1579475617089957537276854867741127338001170331993882369077690853704574673343528e-76,1.1071584090358112147953603798484629138957378076937754877795833005860476711282636e-76,1.1990693572753905960080765781996519822392384516451333119531947159010448848899408e-76,2.0796193605830731087443888851195444453950795717508559421687664063928580033842714e-76,5.4682327309917634144943302942402318568262438320886603713043286143898818562555831e-83,0.22594323245772849835173296905928693884850083096417835957989836111575095569132772,-2.0849202979545236045234920921520520636107104315698008203235523180512808917278489e-76,2.1316327834234811248879188499006975795567466019824486967035321267467641936169e-76,2.8520521512496129058809680968428707991214026681272967388884043094757293448496545e-76
-30,8451165883.0834675818861693083192022198685816439245449494461453592619873845900041,0.000000001527144007329104809074363553393147993831244063901951239552375217879087936576454,8451165883.0834675803590253009900974107942180905313969556149012953600361450376289,5533967878945559152.9307101069308685295290158759142754044557652718373514107676052,16902331766.166935163772338616638404439737163287849089898892290718523974769180008,6.1609030747260909655410211781836114620114627800502826401977653266524093605671702e-77,8.0964080204010418362997048713753745979212503416590137984597220032830548154647754e-78,6.7597706704175315774490831014011960343347159948930658275045162963974929403352821e-77,3.0699584039081014386904745313914809834132873114489572937971713296320287719524454e-77,8.2014432705614283852379182095192137176577239613666241585227385385417194197217733e-84,0.26663458115548656781058314823008748980387021207493101978269492160080827392580961,3.0998486282009244515809486909359956549979524062301175041609329067897708104437894e-77,8.2850228530274865546649534939316932242557150714177010261691769282966457879999957e-77,1.4179714192646781962235008527213108793129993934953628842556314366398457247764694e-76
